date_time,matchday,home_team,home_score,guest_score,guest_team,season
2010-04-03T15:30:00,29,VfB Stuttgart,2,1,Borussia Mönchengladbach,2009
2010-04-03T15:30:00,29,1. FC Nürnberg,2,0,1. FSV Mainz 05,2009
2010-04-03T18:30:00,29,1. FC Köln,0,3,Hertha BSC,2009
2010-04-04T15:30:00,29,VfL Wolfsburg,4,0,TSG 1899 Hoffenheim,2009
2010-04-04T17:30:00,29,Hamburger SV,0,0,Hannover 96,2009
2010-04-09T20:30:00,30,Borussia Mönchengladbach,2,0,Eintracht Frankfurt,2009
2010-04-10T15:30:00,30,Hertha BSC,0,1,VfB Stuttgart,2009
2010-04-10T15:30:00,30,1. FSV Mainz 05,1,0,BV Borussia Dortmund 09,2009
2010-04-10T15:30:00,30,Hannover 96,4,2,FC Schalke 04,2009
2010-04-10T15:30:00,30,TSG 1899 Hoffenheim,0,2,1. FC Köln,2009
2010-04-10T15:30:00,30,Werder Bremen,4,0,SC Freiburg,2009
2010-04-10T18:30:00,30,Bayer Leverkusen,1,1,FC Bayern München,2009
2010-04-11T15:30:00,30,VfL Bochum,1,2,Hamburger SV,2009
2010-04-11T17:30:00,30,1. FC Nürnberg,0,2,VfL Wolfsburg,2009
2010-04-16T20:30:00,31,1. FC Köln,2,0,VfL Bochum,2009
2010-04-17T15:30:00,31,VfB Stuttgart,2,1,Bayer Leverkusen,2009
2010-04-17T15:30:00,31,VfL Wolfsburg,2,4,Werder Bremen,2009
2010-04-17T15:30:00,31,FC Schalke 04,3,1,Borussia Mönchengladbach,2009
2010-04-17T15:30:00,31,Hamburger SV,0,1,1. FSV Mainz 05,2009
2010-04-17T15:30:00,31,SC Freiburg,2,1,1. FC Nürnberg,2009
2010-04-17T18:30:00,31,FC Bayern München,7,0,Hannover 96,2009
2010-04-18T15:30:00,31,BV Borussia Dortmund 09,1,1,TSG 1899 Hoffenheim,2009
2010-04-18T17:30:00,31,Eintracht Frankfurt,2,2,Hertha BSC,2009
2010-04-23T20:30:00,32,VfL Bochum,0,2,VfB Stuttgart,2009
2010-04-24T15:30:00,32,Borussia Mönchengladbach,1,1,FC Bayern München,2009
2010-04-24T15:30:00,32,1. FC Nürnberg,2,3,BV Borussia Dortmund 09,2009
2010-04-24T15:30:00,32,Hertha BSC,0,1,FC Schalke 04,2009
2010-04-24T15:30:00,32,Bayer Leverkusen,3,0,Hannover 96,2009
2010-04-24T15:30:00,32,1. FSV Mainz 05,3,3,Eintracht Frankfurt,2009
2010-04-24T18:30:00,32,Werder Bremen,1,0,1. FC Köln,2009
2010-04-25T15:30:00,32,TSG 1899 Hoffenheim,5,1,Hamburger SV,2009
2010-04-25T17:30:00,32,SC Freiburg,1,0,VfL Wolfsburg,2009
2010-05-01T15:30:00,33,BV Borussia Dortmund 09,1,1,VfL Wolfsburg,2009
2010-05-01T15:30:00,33,Bayer Leverkusen,1,1,Hertha BSC,2009
2010-05-01T15:30:00,33,Eintracht Frankfurt,1,2,TSG 1899 Hoffenheim,2009
2010-05-01T15:30:00,33,FC Schalke 04,0,2,Werder Bremen,2009
2010-05-01T15:30:00,33,FC Bayern München,3,1,VfL Bochum,2009
2010-05-01T15:30:00,33,Hannover 96,6,1,Borussia Mönchengladbach,2009
2010-05-01T15:30:00,33,1. FC Köln,2,2,SC Freiburg,2009
2010-05-01T15:30:00,33,VfB Stuttgart,2,2,1. FSV Mainz 05,2009
2010-05-01T15:30:00,33,Hamburger SV,4,0,1. FC Nürnberg,2009
2010-05-08T15:30:00,34,Hertha BSC,1,3,FC Bayern München,2009
2010-05-08T15:30:00,34,TSG 1899 Hoffenheim,1,1,VfB Stuttgart,2009
2010-05-08T15:30:00,34,Werder Bremen,1,1,Hamburger SV,2009
2010-05-08T15:30:00,34,SC Freiburg,3,1,BV Borussia Dortmund 09,2009
2010-05-08T15:30:00,34,1. FSV Mainz 05,0,0,FC Schalke 04,2009
2010-05-08T15:30:00,34,Borussia Mönchengladbach,1,1,Bayer Leverkusen,2009
2010-05-08T15:30:00,34,VfL Bochum,0,3,Hannover 96,2009
2010-05-08T15:30:00,34,1. FC Nürnberg,1,0,1. FC Köln,2009
2010-05-08T15:30:00,34,VfL Wolfsburg,3,1,Eintracht Frankfurt,2009
2010-08-20T20:30:00,1,FC Bayern München,2,1,VfL Wolfsburg,2010
2010-08-21T15:30:00,1,TSG 1899 Hoffenheim,4,1,Werder Bremen,2010
2010-08-21T15:30:00,1,Borussia Mönchengladbach,1,1,1. FC Nürnberg,2010
2010-08-21T15:30:00,1,1. FC Köln,1,3,1. FC Kaiserslautern,2010
2010-08-21T15:30:00,1,SC Freiburg,1,3,FC St. Pauli,2010
2010-08-21T15:30:00,1,Hannover 96,2,1,Eintracht Frankfurt,2010
2010-08-21T18:30:00,1,Hamburger SV,2,1,FC Schalke 04,2010
2010-08-22T15:30:00,1,1. FSV Mainz 05,2,0,VfB Stuttgart,2010
2010-08-22T17:30:00,1,BV Borussia Dortmund 09,0,2,Bayer Leverkusen,2010
2010-08-27T20:30:00,2,1. FC Kaiserslautern,2,0,FC Bayern München,2010
2010-08-28T15:30:00,2,FC Schalke 04,1,2,Hannover 96,2010
2010-08-28T15:30:00,2,Werder Bremen,4,2,1. FC Köln,2010
2010-08-28T15:30:00,2,VfL Wolfsburg,3,4,1. FSV Mainz 05,2010
2010-08-28T15:30:00,2,Eintracht Frankfurt,1,3,Hamburger SV,2010
2010-08-28T15:30:00,2,1. FC Nürnberg,1,2,SC Freiburg,2010
2010-08-28T18:30:00,2,FC St. Pauli,0,1,TSG 1899 Hoffenheim,2010
2010-08-29T15:30:00,2,Bayer Leverkusen,3,6,Borussia Mönchengladbach,2010
2010-08-29T17:30:00,2,VfB Stuttgart,1,3,BV Borussia Dortmund 09,2010
2010-09-10T20:30:00,3,TSG 1899 Hoffenheim,2,0,FC Schalke 04,2010
2010-09-11T15:30:00,3,BV Borussia Dortmund 09,2,0,VfL Wolfsburg,2010
2010-09-11T15:30:00,3,Hamburger SV,1,1,1. FC Nürnberg,2010
2010-09-11T15:30:00,3,Borussia Mönchengladbach,0,4,Eintracht Frankfurt,2010
2010-09-11T15:30:00,3,SC Freiburg,2,1,VfB Stuttgart,2010
2010-09-11T15:30:00,3,Hannover 96,2,2,Bayer Leverkusen,2010
2010-09-11T18:30:00,3,FC Bayern München,0,0,Werder Bremen,2010
2010-09-12T15:30:00,3,1. FSV Mainz 05,2,1,1. FC Kaiserslautern,2010
2010-09-12T17:30:00,3,1. FC Köln,1,0,FC St. Pauli,2010
2010-09-17T20:30:00,4,Eintracht Frankfurt,0,1,SC Freiburg,2010
2010-09-18T15:30:00,4,FC Bayern München,0,0,1. FC Köln,2010
2010-09-18T15:30:00,4,Werder Bremen,0,2,1. FSV Mainz 05,2010
2010-09-18T15:30:00,4,VfB Stuttgart,7,0,Borussia Mönchengladbach,2010
2010-09-18T15:30:00,4,VfL Wolfsburg,2,0,Hannover 96,2010
2010-09-18T15:30:00,4,1. FC Kaiserslautern,2,2,TSG 1899 Hoffenheim,2010
2010-09-19T15:30:00,4,FC St. Pauli,1,1,Hamburger SV,2010
2010-09-19T17:30:00,4,FC Schalke 04,1,3,BV Borussia Dortmund 09,2010
2010-09-19T17:30:00,4,Bayer Leverkusen,0,0,1. FC Nürnberg,2010
2010-09-21T20:00:00,5,1. FSV Mainz 05,2,0,1. FC Köln,2010
2010-09-21T20:00:00,5,TSG 1899 Hoffenheim,1,2,FC Bayern München,2010
2010-09-21T20:00:00,5,Hannover 96,4,1,Werder Bremen,2010
2010-09-22T20:00:00,5,Bayer Leverkusen,2,1,Eintracht Frankfurt,2010
2010-09-22T20:00:00,5,BV Borussia Dortmund 09,5,0,1. FC Kaiserslautern,2010
2010-09-22T20:00:00,5,Hamburger SV,1,3,VfL Wolfsburg,2010
2010-09-22T20:00:00,5,Borussia Mönchengladbach,1,2,FC St. Pauli,2010
2010-09-22T20:00:00,5,SC Freiburg,1,2,FC Schalke 04,2010
2010-09-22T20:00:00,5,1. FC Nürnberg,2,1,VfB Stuttgart,2010
2010-09-24T20:30:00,6,1. FC Köln,1,1,TSG 1899 Hoffenheim,2010
2010-09-25T15:30:00,6,FC Bayern München,1,2,1. FSV Mainz 05,2010
2010-09-25T15:30:00,6,FC Schalke 04,2,2,Borussia Mönchengladbach,2010
2010-09-25T15:30:00,6,VfB Stuttgart,1,4,Bayer Leverkusen,2010
2010-09-25T15:30:00,6,Eintracht Frankfurt,2,0,1. FC Nürnberg,2010
2010-09-25T15:30:00,6,FC St. Pauli,1,3,BV Borussia Dortmund 09,2010
2010-09-25T18:30:00,6,Werder Bremen,3,2,Hamburger SV,2010
2010-09-26T15:30:00,6,VfL Wolfsburg,2,1,SC Freiburg,2010
2010-09-26T17:30:00,6,1. FC Kaiserslautern,0,1,Hannover 96,2010
2010-10-01T20:30:00,7,Hannover 96,0,1,FC St. Pauli,2010
2010-10-02T15:30:00,7,Hamburger SV,2,1,1. FC Kaiserslautern,2010
2010-10-02T15:30:00,7,1. FSV Mainz 05,4,2,TSG 1899 Hoffenheim,2010
2010-10-02T15:30:00,7,Borussia Mönchengladbach,1,1,VfL Wolfsburg,2010
2010-10-02T15:30:00,7,SC Freiburg,3,2,1. FC Köln,2010
2010-10-02T15:30:00,7,1. FC Nürnberg,2,1,FC Schalke 04,2010
2010-10-03T15:30:00,7,VfB Stuttgart,1,2,Eintracht Frankfurt,2010
2010-10-03T17:30:00,7,Bayer Leverkusen,2,2,Werder Bremen,2010
2010-10-03T17:30:00,7,BV Borussia Dortmund 09,2,0,FC Bayern München,2010
2010-10-15T20:30:00,8,1. FC Köln,1,2,BV Borussia Dortmund 09,2010
2010-10-16T15:30:00,8,FC Bayern München,3,0,Hannover 96,2010
2010-10-16T15:30:00,8,FC Schalke 04,2,2,VfB Stuttgart,2010
2010-10-16T15:30:00,8,Werder Bremen,2,1,SC Freiburg,2010
2010-10-16T15:30:00,8,1. FSV Mainz 05,0,1,Hamburger SV,2010
2010-10-16T15:30:00,8,FC St. Pauli,3,2,1. FC Nürnberg,2010
2010-10-16T18:30:00,8,VfL Wolfsburg,2,3,Bayer Leverkusen,2010
2010-10-17T15:30:00,8,1. FC Kaiserslautern,0,3,Eintracht Frankfurt,2010
2010-10-17T17:30:00,8,TSG 1899 Hoffenheim,3,2,Borussia Mönchengladbach,2010
2010-10-22T20:30:00,9,Hamburger SV,0,0,FC Bayern München,2010
2010-10-23T15:30:00,9,Eintracht Frankfurt,0,0,FC Schalke 04,2010
2010-10-23T15:30:00,9,Borussia Mönchengladbach,1,4,Werder Bremen,2010
2010-10-23T15:30:00,9,SC Freiburg,2,1,1. FC Kaiserslautern,2010
2010-10-23T15:30:00,9,Hannover 96,2,1,1. FC Köln,2010
2010-10-23T15:30:00,9,1. FC Nürnberg,2,1,VfL Wolfsburg,2010
2010-10-24T15:30:00,9,BV Borussia Dortmund 09,1,1,TSG 1899 Hoffenheim,2010
2010-10-24T17:30:00,9,Bayer Leverkusen,0,1,1. FSV Mainz 05,2010
2010-10-24T17:30:00,9,VfB Stuttgart,2,0,FC St. Pauli,2010
2010-10-29T20:30:00,10,FC Bayern München,4,2,SC Freiburg,2010
2010-10-30T15:30:00,10,Werder Bremen,2,3,1. FC Nürnberg,2010
2010-10-30T15:30:00,10,VfL Wolfsburg,2,0,VfB Stuttgart,2010
2010-10-30T15:30:00,10,1. FC Köln,3,2,Hamburger SV,2010
2010-10-30T15:30:00,10,1. FC Kaiserslautern,3,0,Borussia Mönchengladbach,2010
2010-10-30T15:30:00,10,FC St. Pauli,1,3,Eintracht Frankfurt,2010
2010-10-30T18:30:00,10,FC Schalke 04,0,1,Bayer Leverkusen,2010
2010-10-31T15:30:00,10,1. FSV Mainz 05,0,2,BV Borussia Dortmund 09,2010
2010-10-31T17:30:00,10,TSG 1899 Hoffenheim,4,0,Hannover 96,2010
2010-11-05T20:30:00,11,FC Schalke 04,3,0,FC St. Pauli,2010
2010-11-06T15:30:00,11,Hamburger SV,2,1,TSG 1899 Hoffenheim,2010
2010-11-06T15:30:00,11,Eintracht Frankfurt,3,1,VfL Wolfsburg,2010
2010-11-06T15:30:00,11,Borussia Mönchengladbach,3,3,FC Bayern München,2010
2010-11-06T15:30:00,11,SC Freiburg,1,0,1. FSV Mainz 05,2010
2010-11-06T15:30:00,11,1. FC Nürnberg,3,1,1. FC Köln,2010
2010-11-07T15:30:00,11,Hannover 96,0,4,BV Borussia Dortmund 09,2010
2010-11-07T17:30:00,11,Bayer Leverkusen,3,1,1. FC Kaiserslautern,2010
2010-11-07T17:30:00,11,VfB Stuttgart,6,0,Werder Bremen,2010
2010-11-12T20:30:00,12,BV Borussia Dortmund 09,2,0,Hamburger SV,2010
2010-11-13T15:30:00,12,Werder Bremen,0,0,Eintracht Frankfurt,2010
2010-11-13T15:30:00,12,VfL Wolfsburg,2,2,FC Schalke 04,2010
2010-11-13T15:30:00,12,1. FC Köln,0,4,Borussia Mönchengladbach,2010
2010-11-13T15:30:00,12,1. FC Kaiserslautern,3,3,VfB Stuttgart,2010
2010-11-13T15:30:00,12,FC St. Pauli,0,1,Bayer Leverkusen,2010
2010-11-13T18:30:00,12,1. FSV Mainz 05,0,1,Hannover 96,2010
2010-11-14T15:30:00,12,TSG 1899 Hoffenheim,0,1,SC Freiburg,2010
2010-11-14T17:30:00,12,FC Bayern München,3,0,1. FC Nürnberg,2010
2010-11-20T15:30:00,13,FC Schalke 04,4,0,Werder Bremen,2010
2010-11-20T15:30:00,13,Eintracht Frankfurt,0,4,TSG 1899 Hoffenheim,2010
2010-11-20T15:30:00,13,Borussia Mönchengladbach,2,3,1. FSV Mainz 05,2010
2010-11-20T15:30:00,13,SC Freiburg,1,2,BV Borussia Dortmund 09,2010
2010-11-20T15:30:00,13,Hannover 96,3,2,Hamburger SV,2010
2010-11-20T15:30:00,13,1. FC Nürnberg,1,3,1. FC Kaiserslautern,2010
2010-11-20T18:30:00,13,Bayer Leverkusen,1,1,FC Bayern München,2010
2010-11-21T15:30:00,13,VfB Stuttgart,0,1,1. FC Köln,2010
2010-11-21T17:30:00,13,FC St. Pauli,1,1,VfL Wolfsburg,2010
2010-11-26T20:30:00,14,1. FSV Mainz 05,3,0,1. FC Nürnberg,2010
2010-11-27T15:30:00,14,FC Bayern München,4,1,Eintracht Frankfurt,2010
2010-11-27T15:30:00,14,Hamburger SV,4,2,VfB Stuttgart,2010
2010-11-27T15:30:00,14,TSG 1899 Hoffenheim,2,2,Bayer Leverkusen,2010
2010-11-27T15:30:00,14,Hannover 96,3,0,SC Freiburg,2010
2010-11-27T15:30:00,14,1. FC Kaiserslautern,5,0,FC Schalke 04,2010
2010-11-27T18:30:00,14,BV Borussia Dortmund 09,4,1,Borussia Mönchengladbach,2010
2010-11-28T15:30:00,14,Werder Bremen,3,0,FC St. Pauli,2010
2010-11-28T17:30:00,14,1. FC Köln,1,1,VfL Wolfsburg,2010
2010-12-03T20:30:00,15,FC St. Pauli,1,0,1. FC Kaiserslautern,2010
2010-12-04T15:30:00,15,VfB Stuttgart,1,1,TSG 1899 Hoffenheim,2010
2010-12-04T15:30:00,15,VfL Wolfsburg,0,0,Werder Bremen,2010
2010-12-04T15:30:00,15,Eintracht Frankfurt,2,1,1. FSV Mainz 05,2010
2010-12-04T15:30:00,15,Borussia Mönchengladbach,1,2,Hannover 96,2010
2010-12-04T15:30:00,15,SC Freiburg,1,0,Hamburger SV,2010
2010-12-04T18:30:00,15,FC Schalke 04,2,0,FC Bayern München,2010
2010-12-05T15:30:00,15,Bayer Leverkusen,3,2,1. FC Köln,2010
2010-12-05T17:30:00,15,1. FC Nürnberg,0,2,BV Borussia Dortmund 09,2010
2010-12-10T20:30:00,16,Hannover 96,2,1,VfB Stuttgart,2010
2010-12-11T15:30:00,16,FC Bayern München,3,0,FC St. Pauli,2010
2010-12-11T15:30:00,16,Hamburger SV,2,4,Bayer Leverkusen,2010
2010-12-11T15:30:00,16,TSG 1899 Hoffenheim,1,1,1. FC Nürnberg,2010
2010-12-11T15:30:00,16,1. FC Köln,1,0,Eintracht Frankfurt,2010
2010-12-11T15:30:00,16,1. FC Kaiserslautern,0,0,VfL Wolfsburg,2010
2010-12-11T18:30:00,16,BV Borussia Dortmund 09,2,0,Werder Bremen,2010
2010-12-12T15:30:00,16,SC Freiburg,3,0,Borussia Mönchengladbach,2010
2010-12-12T17:30:00,16,1. FSV Mainz 05,0,1,FC Schalke 04,2010
2010-12-17T20:30:00,17,Borussia Mönchengladbach,1,2,Hamburger SV,2010
2010-12-18T15:30:00,17,FC Schalke 04,3,0,1. FC Köln,2010
2010-12-18T15:30:00,17,Werder Bremen,1,2,1. FC Kaiserslautern,2010
2010-12-18T15:30:00,17,VfL Wolfsburg,2,2,TSG 1899 Hoffenheim,2010
2010-12-18T15:30:00,17,Eintracht Frankfurt,1,0,BV Borussia Dortmund 09,2010
2010-12-18T15:30:00,17,1. FC Nürnberg,3,1,Hannover 96,2010
2010-12-18T18:30:00,17,FC St. Pauli,2,4,1. FSV Mainz 05,2010
2010-12-19T15:30:00,17,Bayer Leverkusen,2,2,SC Freiburg,2010
2010-12-19T17:30:00,17,VfB Stuttgart,3,5,FC Bayern München,2010
2011-01-14T20:30:00,18,Bayer Leverkusen,1,3,BV Borussia Dortmund 09,2010
2011-01-15T15:30:00,18,Werder Bremen,2,1,TSG 1899 Hoffenheim,2010
2011-01-15T15:30:00,18,VfB Stuttgart,1,0,1. FSV Mainz 05,2010
2011-01-15T15:30:00,18,VfL Wolfsburg,1,1,FC Bayern München,2010
2011-01-15T15:30:00,18,1. FC Nürnberg,0,1,Borussia Mönchengladbach,2010
2011-01-15T15:30:00,18,FC St. Pauli,2,2,SC Freiburg,2010
2011-01-15T18:30:00,18,FC Schalke 04,0,1,Hamburger SV,2010
2011-01-16T15:30:00,18,Eintracht Frankfurt,0,3,Hannover 96,2010
2011-01-16T17:30:00,18,1. FC Kaiserslautern,1,1,1. FC Köln,2010
2011-01-21T20:30:00,19,Hamburger SV,1,0,Eintracht Frankfurt,2010
2011-01-22T15:30:00,19,FC Bayern München,5,1,1. FC Kaiserslautern,2010
2011-01-22T15:30:00,19,BV Borussia Dortmund 09,1,1,VfB Stuttgart,2010
2011-01-22T15:30:00,19,1. FSV Mainz 05,0,1,VfL Wolfsburg,2010
2011-01-22T15:30:00,19,SC Freiburg,1,1,1. FC Nürnberg,2010
2011-01-22T15:30:00,19,Hannover 96,0,1,FC Schalke 04,2010
2011-01-22T18:30:00,19,1. FC Köln,3,0,Werder Bremen,2010
2011-01-23T15:30:00,19,Borussia Mönchengladbach,1,3,Bayer Leverkusen,2010
2011-01-23T17:30:00,19,TSG 1899 Hoffenheim,2,2,FC St. Pauli,2010
2011-01-28T20:30:00,20,Bayer Leverkusen,2,0,Hannover 96,2010
2011-01-29T15:30:00,20,FC Schalke 04,0,1,TSG 1899 Hoffenheim,2010
2011-01-29T15:30:00,20,Werder Bremen,1,3,FC Bayern München,2010
2011-01-29T15:30:00,20,VfL Wolfsburg,0,3,BV Borussia Dortmund 09,2010
2011-01-29T15:30:00,20,1. FC Nürnberg,2,0,Hamburger SV,2010
2011-01-29T15:30:00,20,FC St. Pauli,3,0,1. FC Köln,2010
2011-01-29T18:30:00,20,1. FC Kaiserslautern,0,1,1. FSV Mainz 05,2010
2011-01-30T15:30:00,20,VfB Stuttgart,0,1,SC Freiburg,2010
2011-01-30T17:30:00,20,Eintracht Frankfurt,0,1,Borussia Mönchengladbach,2010
2011-02-04T20:30:00,21,BV Borussia Dortmund 09,0,0,FC Schalke 04,2010
2011-02-05T15:30:00,21,1. FSV Mainz 05,1,1,Werder Bremen,2010
2011-02-05T15:30:00,21,TSG 1899 Hoffenheim,3,2,1. FC Kaiserslautern,2010
2011-02-05T15:30:00,21,1. FC Köln,3,2,FC Bayern München,2010
2011-02-05T15:30:00,21,Hannover 96,1,0,VfL Wolfsburg,2010
2011-02-05T15:30:00,21,1. FC Nürnberg,1,0,Bayer Leverkusen,2010
2011-02-05T18:30:00,21,Borussia Mönchengladbach,2,3,VfB Stuttgart,2010
2011-02-06T17:30:00,21,SC Freiburg,0,0,Eintracht Frankfurt,2010
2011-02-12T15:30:00,22,FC Bayern München,4,0,TSG 1899 Hoffenheim,2010
2011-02-12T15:30:00,22,FC Schalke 04,1,0,SC Freiburg,2010
2011-02-12T15:30:00,22,VfB Stuttgart,1,4,1. FC Nürnberg,2010
2011-02-12T15:30:00,22,VfL Wolfsburg,0,1,Hamburger SV,2010
2011-02-12T15:30:00,22,Eintracht Frankfurt,0,3,Bayer Leverkusen,2010
2011-02-12T15:30:00,22,FC St. Pauli,3,1,Borussia Mönchengladbach,2010
2011-02-12T18:30:00,22,1. FC Kaiserslautern,1,1,BV Borussia Dortmund 09,2010
2011-02-13T15:30:00,22,1. FC Köln,4,2,1. FSV Mainz 05,2010
2011-02-13T17:30:00,22,Werder Bremen,1,1,Hannover 96,2010
2011-02-16T18:45:00,21,Hamburger SV,0,1,FC St. Pauli,2010
2011-02-18T20:30:00,23,1. FC Nürnberg,3,0,Eintracht Frankfurt,2010
2011-02-19T15:30:00,23,BV Borussia Dortmund 09,2,0,FC St. Pauli,2010
2011-02-19T15:30:00,23,Hamburger SV,4,0,Werder Bremen,2010
2011-02-19T15:30:00,23,TSG 1899 Hoffenheim,1,1,1. FC Köln,2010
2011-02-19T15:30:00,23,SC Freiburg,2,1,VfL Wolfsburg,2010
2011-02-19T15:30:00,23,Hannover 96,3,0,1. FC Kaiserslautern,2010
2011-02-19T18:30:00,23,1. FSV Mainz 05,1,3,FC Bayern München,2010
2011-02-20T15:30:00,23,Bayer Leverkusen,4,2,VfB Stuttgart,2010
2011-02-20T17:30:00,23,Borussia Mönchengladbach,2,1,FC Schalke 04,2010
2011-02-25T20:30:00,24,VfL Wolfsburg,2,1,Borussia Mönchengladbach,2010
2011-02-26T15:30:00,24,FC Schalke 04,1,1,1. FC Nürnberg,2010
2011-02-26T15:30:00,24,TSG 1899 Hoffenheim,1,2,1. FSV Mainz 05,2010
2011-02-26T15:30:00,24,1. FC Köln,1,0,SC Freiburg,2010
2011-02-26T15:30:00,24,1. FC Kaiserslautern,1,1,Hamburger SV,2010
2011-02-26T15:30:00,24,FC St. Pauli,0,1,Hannover 96,2010
2011-02-26T18:30:00,24,FC Bayern München,1,3,BV Borussia Dortmund 09,2010
2011-02-27T15:30:00,24,Eintracht Frankfurt,0,2,VfB Stuttgart,2010
2011-02-27T17:30:00,24,Werder Bremen,2,2,Bayer Leverkusen,2010
2011-03-04T20:30:00,25,BV Borussia Dortmund 09,1,0,1. FC Köln,2010
2011-03-05T15:30:00,25,VfB Stuttgart,1,0,FC Schalke 04,2010
2011-03-05T15:30:00,25,Borussia Mönchengladbach,2,0,TSG 1899 Hoffenheim,2010
2011-03-05T15:30:00,25,Hannover 96,3,1,FC Bayern München,2010
2011-03-05T15:30:00,25,1. FC Nürnberg,5,0,FC St. Pauli,2010
2011-03-05T15:45:00,25,Eintracht Frankfurt,0,0,1. FC Kaiserslautern,2010
2011-03-05T18:30:00,25,Bayer Leverkusen,3,0,VfL Wolfsburg,2010
2011-03-06T15:30:00,25,SC Freiburg,1,3,Werder Bremen,2010
2011-03-06T17:30:00,25,Hamburger SV,2,4,1. FSV Mainz 05,2010
2011-03-11T20:30:00,26,1. FC Köln,4,0,Hannover 96,2010
2011-03-12T15:30:00,26,FC Bayern München,6,0,Hamburger SV,2010
2011-03-12T15:30:00,26,FC Schalke 04,2,1,Eintracht Frankfurt,2010
2011-03-12T15:30:00,26,VfL Wolfsburg,1,2,1. FC Nürnberg,2010
2011-03-12T15:30:00,26,TSG 1899 Hoffenheim,1,0,BV Borussia Dortmund 09,2010
2011-03-12T15:30:00,26,1. FC Kaiserslautern,2,1,SC Freiburg,2010
2011-03-12T18:30:00,26,Werder Bremen,1,1,Borussia Mönchengladbach,2010
2011-03-13T15:30:00,26,1. FSV Mainz 05,0,1,Bayer Leverkusen,2010
2011-03-13T17:30:00,26,FC St. Pauli,1,2,VfB Stuttgart,2010
2011-03-18T20:30:00,27,Borussia Mönchengladbach,0,1,1. FC Kaiserslautern,2010
2011-03-19T15:30:00,27,Hamburger SV,6,2,1. FC Köln,2010
2011-03-19T15:30:00,27,Eintracht Frankfurt,2,1,FC St. Pauli,2010
2011-03-19T15:30:00,27,SC Freiburg,1,2,FC Bayern München,2010
2011-03-19T15:30:00,27,Hannover 96,2,0,TSG 1899 Hoffenheim,2010
2011-03-19T15:30:00,27,1. FC Nürnberg,1,3,Werder Bremen,2010
2011-03-19T18:30:00,27,BV Borussia Dortmund 09,1,1,1. FSV Mainz 05,2010
2011-03-20T15:30:00,27,Bayer Leverkusen,2,0,FC Schalke 04,2010
2011-03-20T17:30:00,27,VfB Stuttgart,1,1,VfL Wolfsburg,2010
2011-04-01T20:30:00,28,FC St. Pauli,0,2,FC Schalke 04,2010
2011-04-02T15:30:00,28,FC Bayern München,1,0,Borussia Mönchengladbach,2010
2011-04-02T15:30:00,28,Werder Bremen,1,1,VfB Stuttgart,2010
2011-04-02T15:30:00,28,BV Borussia Dortmund 09,4,1,Hannover 96,2010
2011-04-02T15:30:00,28,1. FSV Mainz 05,1,1,SC Freiburg,2010
2011-04-02T15:30:00,28,1. FC Kaiserslautern,0,1,Bayer Leverkusen,2010
2011-04-02T18:30:00,28,TSG 1899 Hoffenheim,0,0,Hamburger SV,2010
2011-04-03T15:30:00,28,1. FC Köln,1,0,1. FC Nürnberg,2010
2011-04-03T17:30:00,28,VfL Wolfsburg,1,1,Eintracht Frankfurt,2010
2011-04-08T20:30:00,29,Eintracht Frankfurt,1,1,Werder Bremen,2010
2011-04-09T15:30:00,29,FC Schalke 04,1,0,VfL Wolfsburg,2010
2011-04-09T15:30:00,29,Hamburger SV,1,1,BV Borussia Dortmund 09,2010
2011-04-09T15:30:00,29,SC Freiburg,3,2,TSG 1899 Hoffenheim,2010
2011-04-09T15:30:00,29,Hannover 96,2,0,1. FSV Mainz 05,2010
2011-04-09T15:30:00,29,1. FC Nürnberg,1,1,FC Bayern München,2010
2011-04-09T18:30:00,29,VfB Stuttgart,2,4,1. FC Kaiserslautern,2010
2011-04-10T15:30:00,29,Borussia Mönchengladbach,5,1,1. FC Köln,2010
2011-04-10T17:30:00,29,Bayer Leverkusen,2,1,FC St. Pauli,2010
2011-04-15T20:30:00,30,1. FSV Mainz 05,1,0,Borussia Mönchengladbach,2010
2011-04-16T15:30:00,30,Hamburger SV,0,0,Hannover 96,2010
2011-04-16T15:30:00,30,VfL Wolfsburg,2,2,FC St. Pauli,2010
2011-04-16T15:30:00,30,TSG 1899 Hoffenheim,1,0,Eintracht Frankfurt,2010
2011-04-16T15:30:00,30,1. FC Köln,1,3,VfB Stuttgart,2010
2011-04-16T15:30:00,30,1. FC Kaiserslautern,0,2,1. FC Nürnberg,2010
2011-04-16T18:30:00,30,Werder Bremen,1,1,FC Schalke 04,2010
2011-04-17T15:30:00,30,FC Bayern München,5,1,Bayer Leverkusen,2010
2011-04-17T17:30:00,30,BV Borussia Dortmund 09,3,0,SC Freiburg,2010
2011-04-21T20:30:00,31,SC Freiburg,1,3,Hannover 96,2010
2011-04-23T15:30:00,31,FC Schalke 04,0,1,1. FC Kaiserslautern,2010
2011-04-23T15:30:00,31,Bayer Leverkusen,2,1,TSG 1899 Hoffenheim,2010
2011-04-23T15:30:00,31,VfB Stuttgart,3,0,Hamburger SV,2010
2011-04-23T15:30:00,31,Eintracht Frankfurt,1,1,FC Bayern München,2010
2011-04-23T15:30:00,31,FC St. Pauli,1,3,Werder Bremen,2010
2011-04-23T18:30:00,31,Borussia Mönchengladbach,1,0,BV Borussia Dortmund 09,2010
